,date,closing,adjusted,evolution,quantity,volume
41,03/10/2022,202.9,202.9,1.5,710.0,142694.3
42,30/09/2022,199.9,199.9,-2.01,9554.0,1881028.5
43,29/09/2022,204.0,204.0,0.49,2272.0,462110.1
44,28/09/2022,203.0,203.0,1.5,2263.0,459274.8
45,27/09/2022,200.0,200.0,-1.94,903.0,181698.55
46,26/09/2022,203.95,203.95,1.98,509.0,101284.35
47,23/09/2022,200.0,200.0,5.26,3631.0,725422.9
48,22/09/2022,190.0,190.0,0.0,2215.0,420843.4
49,21/09/2022,190.0,190.0,-0.63,310.0,58911.0
50,20/09/2022,191.2,191.2,-0.03,15.0,2868.0
51,19/09/2022,191.25,191.25,-1.42,20.0,3825.0
52,16/09/2022,194.0,194.0,-0.51,4124.0,800106.35
53,15/09/2022,195.0,195.0,2.25,300.0,58500.0
54,14/09/2022,190.7,190.7,-2.21,11.0,2102.5
55,13/09/2022,195.0,195.0,2.63,50.0,9750.0
56,12/09/2022,190.0,190.0,-2.56,49.0,9292.5
57,09/09/2022,195.0,195.0,0.05,352.0,67897.0
58,08/09/2022,194.9,194.9,-0.05,260.0,50699.0
59,07/09/2022,195.0,195.0,0.0,0.0,0.0
60,06/09/2022,195.0,195.0,2.63,72.0,13963.0
61,05/09/2022,190.0,190.0,-2.56,6.0,1140.0
62,02/09/2022,195.0,195.0,0.26,1722.0,332432.9
63,01/09/2022,194.5,194.5,0.0,0.0,0.0
64,31/08/2022,194.5,194.5,0.0,0.0,0.0
65,30/08/2022,194.5,194.5,-0.26,123.0,23177.6
66,29/08/2022,195.0,195.0,0.0,0.0,0.0
67,26/08/2022,195.0,195.0,0.03,150.0,28712.25
68,25/08/2022,194.95,194.95,3.15,5.0,974.75
69,24/08/2022,189.0,189.0,-2.12,250.0,47766.0
70,23/08/2022,193.1,193.1,-2.23,120.0,23189.6
71,22/08/2022,197.5,197.5,0.0,30.0,5925.0
72,19/08/2022,197.5,197.5,2.31,1105.0,218162.3
73,18/08/2022,193.05,193.05,0.0,0.0,0.0
74,17/08/2022,193.05,193.05,-0.23,326.0,62842.75
75,16/08/2022,193.5,193.5,1.31,80.0,15480.0
76,15/08/2022,191.0,191.0,-4.02,38.0,7258.0
77,12/08/2022,199.0,199.0,3.08,104.0,20128.0
78,11/08/2022,193.05,193.05,-1.0,110.0,21232.95
79,10/08/2022,195.0,195.0,-0.1,207.0,40365.2
80,09/08/2022,195.2,195.2,-1.76,200.0,39042.0
81,08/08/2022,198.7,198.7,2.5,751.0,148349.4
82,05/08/2022,193.85,193.85,2.03,264.0,50163.85
83,04/08/2022,190.0,190.0,0.0,175.0,33250.0
84,03/08/2022,190.0,190.0,0.0,17.0,3230.0
85,02/08/2022,190.0,190.0,1.6,60.0,11400.0
86,01/08/2022,187.0,187.0,0.0,0.0,0.0
87,29/07/2022,187.0,187.0,0.0,500.0,93500.0
88,28/07/2022,187.0,187.0,1.08,135.0,25233.0
89,27/07/2022,185.0,185.0,0.0,1583.0,292324.4
90,26/07/2022,185.0,185.0,-0.54,1500.0,277500.0
91,25/07/2022,186.0,186.0,-0.53,957.0,177506.0
92,22/07/2022,187.0,187.0,1.08,20.0,3718.0
93,21/07/2022,185.0,185.0,0.54,2254.0,417098.25
94,20/07/2022,184.0,184.0,3.95,947.0,173056.85
95,19/07/2022,177.0,177.0,0.57,101.0,17872.05
96,18/07/2022,176.0,176.0,0.57,119.0,20943.8
97,15/07/2022,175.0,175.0,-2.7,18.0,3150.0
98,14/07/2022,179.85,179.85,2.77,176.0,30629.85
99,13/07/2022,175.0,175.0,0.57,412.0,71665.0
100,12/07/2022,174.0,174.0,-4.4,955.0,166058.7
101,08/07/2022,182.0,182.0,1.08,648.0,116707.75
102,07/07/2022,180.05,180.05,-2.12,10.0,1800.5
103,06/07/2022,183.95,183.95,0.0,0.0,0.0
104,05/07/2022,183.95,183.95,-1.63,338.0,61176.7
105,04/07/2022,187.0,187.0,-3.11,121.0,22182.4
106,01/07/2022,193.0,193.0,-1.03,1073.0,206508.65
107,30/06/2022,195.0,195.0,1.09,1409.0,271651.3
108,29/06/2022,192.9,192.9,-0.57,6.0,1152.7
109,28/06/2022,194.0,194.0,0.0,0.0,0.0
110,27/06/2022,194.0,194.0,-3.0,102.0,19790.0
111,24/06/2022,200.0,200.0,1.63,900.0,180000.0
112,23/06/2022,196.8,196.8,0.0,0.0,0.0
113,22/06/2022,196.8,196.8,0.0,0.0,0.0
114,21/06/2022,196.8,196.8,0.0,0.0,0.0
115,20/06/2022,196.8,196.8,0.92,15.0,2952.15
116,17/06/2022,195.0,195.0,-0.26,687.0,135116.4
117,16/06/2022,195.5,195.5,2.89,1719.0,331298.5
118,15/06/2022,190.0,190.0,3.77,901.0,170847.5
119,14/06/2022,183.1,183.1,-5.13,1098.0,202590.0
120,13/06/2022,193.0,193.0,1.58,41.0,7673.0
121,10/06/2022,190.0,190.0,-2.06,234.0,45186.5
122,09/06/2022,194.0,194.0,-1.2,510.0,98940.0
123,08/06/2022,196.35,196.35,-0.43,35.0,6869.65
124,07/06/2022,197.2,197.2,0.0,0.0,0.0
125,06/06/2022,197.2,197.2,0.0,0.0,0.0
126,03/06/2022,197.2,197.2,1.65,4613.0,910047.15
127,02/06/2022,194.0,194.0,0.54,1.0,194.0
128,01/06/2022,192.95,192.95,4.3,2.0,385.9
129,31/05/2022,185.0,185.0,0.0,0.0,0.0
130,30/05/2022,185.0,185.0,-0.54,2374.0,443320.0
131,27/05/2022,186.0,186.0,-0.03,291.0,54357.75
132,26/05/2022,186.05,186.05,-5.99,1270.0,239396.35
133,25/05/2022,197.9,197.9,2.54,617.0,119140.8
134,24/05/2022,193.0,193.0,-4.76,33.0,6369.0
135,23/05/2022,202.65,202.65,0.0,0.0,0.0
136,20/05/2022,202.65,202.65,0.0,0.0,0.0
137,19/05/2022,202.65,202.65,-0.9,2.0,399.7
138,18/05/2022,204.5,204.5,0.25,16.0,3181.0
139,17/05/2022,204.0,204.0,-1.92,347.0,68217.5
140,16/05/2022,208.0,208.0,0.0,0.0,0.0
141,13/05/2022,208.0,208.0,5.58,2615.0,535357.2
142,12/05/2022,197.0,197.0,-0.51,149.0,29353.0
143,11/05/2022,198.0,198.0,0.0,32.0,6321.15
144,10/05/2022,198.0,198.0,-0.98,77.0,15209.4
145,09/05/2022,199.95,199.95,0.53,115.0,22835.9
146,06/05/2022,198.9,198.9,-0.05,1191.0,236050.15
147,05/05/2022,199.0,199.0,0.0,333.0,66118.4
148,04/05/2022,199.0,199.0,-1.97,685.0,135190.25
149,29/04/2022,203.0,203.0,1.5,802.0,162799.9
150,28/04/2022,200.0,200.0,0.0,5026.0,993151.75
151,27/04/2022,200.0,200.0,0.0,332.0,66037.5
152,26/04/2022,200.0,200.0,0.0,34.0,6799.6
153,25/04/2022,200.0,200.0,-1.7,48.0,9720.35
154,22/04/2022,203.45,203.45,1.7,2298.0,461027.75
155,21/04/2022,200.05,200.05,-0.99,694.0,139888.25
156,20/04/2022,202.05,202.05,-1.92,362.0,73139.85
157,19/04/2022,206.0,206.0,1.73,250.0,51500.0
158,18/04/2022,202.5,202.5,-1.7,61.0,12345.75
159,15/04/2022,206.0,206.0,1.98,3285.0,670735.0
160,14/04/2022,202.0,202.0,-1.7,281.0,56326.5
161,13/04/2022,205.5,205.5,-0.15,1025.0,208194.35
162,12/04/2022,205.8,205.8,-0.29,4930.0,1000907.05
163,11/04/2022,206.4,206.4,-0.29,434.0,87876.1
164,08/04/2022,207.0,207.0,-0.24,371.0,76806.75
165,07/04/2022,207.5,207.5,1.22,2277.0,457135.7
166,06/04/2022,205.0,205.0,2.5,1094.0,219136.85
167,05/04/2022,200.0,200.0,-2.82,3931.0,786393.15
168,04/04/2022,205.8,205.8,1.13,441.0,89904.95
169,01/04/2022,203.5,203.5,1.75,2536.0,507290.75
170,31/03/2022,200.0,200.0,-0.05,777.0,155400.0
171,30/03/2022,200.1,200.1,-1.91,437.0,87508.2
172,29/03/2022,204.0,204.0,-0.97,1262.0,254314.75
173,28/03/2022,206.0,206.0,2.01,334.0,68922.0
174,25/03/2022,201.95,201.95,2.51,826.0,166506.6
175,24/03/2022,197.0,197.0,-2.45,1237.0,244872.05
176,23/03/2022,201.95,201.95,-1.92,521.0,104071.45
177,22/03/2022,205.9,205.9,-1.37,796.0,161031.8
178,21/03/2022,208.75,208.75,1.83,1015.0,207058.85
179,18/03/2022,205.0,205.0,-1.44,3173.0,656105.5
180,17/03/2022,208.0,208.0,2.46,290.0,60284.05
181,16/03/2022,203.0,203.0,1.5,436.0,89091.6
182,15/03/2022,200.0,200.0,-0.1,1514.0,304676.0
183,14/03/2022,200.2,200.2,-0.15,1148.0,230579.0
184,11/03/2022,200.5,200.5,-3.61,1716.0,342148.85
185,10/03/2022,208.0,208.0,0.65,5262.0,1113407.6
186,09/03/2022,206.65,206.65,5.97,2959.0,609786.25
187,08/03/2022,195.0,195.0,4.92,24104.0,4509040.15
188,07/03/2022,185.85,185.85,-5.99,290.0,53896.5
189,04/03/2022,197.7,197.7,-5.99,1859.0,374371.9
190,03/03/2022,210.3,210.3,-4.45,2582.0,558400.05
191,02/03/2022,220.1,220.1,-3.46,1456.0,321594.3
192,01/03/2022,228.0,228.0,-0.87,823.0,189045.45
193,28/02/2022,230.0,230.0,0.0,46840.0,10827667.65
194,25/02/2022,230.0,230.0,4.1,17695.0,3898381.05
195,24/02/2022,220.95,220.95,-5.98,1893.0,426115.65
196,23/02/2022,235.0,235.0,-0.74,640.0,148280.0
197,22/02/2022,236.75,236.75,-3.33,5585.0,1319846.6
198,21/02/2022,244.9,244.9,-0.85,273.0,65623.15
199,18/02/2022,247.0,247.0,3.78,2763.0,668484.85
200,17/02/2022,238.0,238.0,-2.86,700.0,166600.0
201,16/02/2022,245.0,245.0,0.0,435.0,106575.0
202,15/02/2022,245.0,245.0,0.0,490.0,120050.0
203,14/02/2022,245.0,245.0,-0.31,156.0,38315.05
204,11/02/2022,245.75,245.75,0.18,1993.0,488887.95
205,10/02/2022,245.3,245.3,-1.8,526.0,130085.5
206,09/02/2022,249.8,249.8,0.0,1373.0,343192.95
207,08/02/2022,249.8,249.8,1.09,641.0,160220.25
208,07/02/2022,247.1,247.1,-1.16,1759.0,434688.9
209,04/02/2022,250.0,250.0,1.21,2922.0,730497.5
210,03/02/2022,247.0,247.0,-0.2,313.0,77407.5
211,02/02/2022,247.5,247.5,-1.0,46.0,11385.0
212,01/02/2022,250.0,250.0,0.6,40.0,9940.0
213,31/01/2022,248.5,248.5,-1.74,545.0,137087.65
214,28/01/2022,252.9,252.9,0.26,436.0,110164.0
215,27/01/2022,252.25,252.25,4.19,29256.0,7108973.15
216,26/01/2022,242.1,242.1,0.02,2050.0,496206.0
217,25/01/2022,242.05,242.05,-1.61,2252.0,545342.8
218,24/01/2022,246.0,246.0,-1.6,35.0,8646.5
219,21/01/2022,250.0,250.0,-1.15,12302.0,3085355.55
220,20/01/2022,252.9,252.9,0.64,8271.0,2089930.8
221,19/01/2022,251.3,251.3,-1.45,104.0,26209.0
222,18/01/2022,255.0,255.0,1.57,490.0,123690.0
223,17/01/2022,251.05,251.05,-2.77,1553.0,387035.55
224,14/01/2022,258.2,258.2,1.53,2339.0,603176.85
225,13/01/2022,254.3,254.3,5.96,7990.0,1992199.05
226,12/01/2022,240.0,240.0,3.45,2382.0,570190.9
227,10/01/2022,232.0,232.0,-1.69,44.0,10376.0
228,07/01/2022,236.0,236.0,0.45,5955.0,1380525.5
229,06/01/2022,234.95,234.95,2.15,287.0,66355.8
230,05/01/2022,230.0,230.0,0.44,655.0,150650.0
231,04/01/2022,229.0,229.0,-0.43,170.0,38960.0
232,03/01/2022,230.0,230.0,0.0,316.0,72680.0
233,31/12/2021,230.0,230.0,0.0,6092.0,1401785.95
234,30/12/2021,230.0,230.0,0.0,5385.0,1250438.0
235,29/12/2021,230.0,230.0,-4.03,9010.0,2078264.15
236,28/12/2021,239.65,239.65,1.57,1530.0,366525.0
237,27/12/2021,235.95,235.95,0.83,1330.0,313811.7
238,24/12/2021,234.0,234.0,-2.9,3670.0,854226.8
239,23/12/2021,241.0,241.0,1.26,3837.0,895200.6
240,22/12/2021,238.0,238.0,1.28,3055.0,715285.5
241,21/12/2021,235.0,235.0,-0.84,3944.0,930767.8
242,20/12/2021,237.0,237.0,-3.27,207.0,49945.0
243,17/12/2021,245.0,245.0,-0.79,2605.0,636635.1
244,16/12/2021,246.95,246.95,2.92,2930.0,717050.25
245,15/12/2021,239.95,239.95,0.4,5.0,1199.75
246,14/12/2021,239.0,239.0,-0.42,120.0,28779.0
247,13/12/2021,240.0,240.0,2.13,4.0,960.0
248,10/12/2021,235.0,235.0,-2.06,4271.0,1004503.7
249,09/12/2021,239.95,239.95,2.11,14638.0,3512289.6
250,08/12/2021,235.0,235.0,-4.08,4042.0,952378.75
251,07/12/2021,245.0,245.0,0.0,0.0,0.0
252,06/12/2021,245.0,245.0,0.0,20.0,4900.0
253,03/12/2021,245.0,245.0,2.94,600.0,145847.45
254,02/12/2021,238.0,238.0,-0.42,622.0,148834.5
255,01/12/2021,239.0,239.0,-2.05,2974.0,724898.6
256,30/11/2021,244.0,244.0,-0.81,5680.0,1330526.4
257,29/11/2021,246.0,246.0,-1.6,6487.0,1559847.1
258,26/11/2021,250.0,250.0,-1.96,1874.0,470189.3
259,25/11/2021,255.0,255.0,0.0,113.0,28735.0
260,24/11/2021,255.0,255.0,-0.78,11.0,2805.0
261,23/11/2021,257.0,257.0,0.39,15275.0,3925676.0
262,22/11/2021,256.0,256.0,0.0,450.0,114280.9
263,19/11/2021,256.0,256.0,0.0,178.0,45618.0
264,17/11/2021,256.0,256.0,-0.04,2614.0,666148.0
265,16/11/2021,256.1,256.1,0.0,261.0,66842.1
266,15/11/2021,256.1,256.1,-1.5,211.0,53679.7
267,12/11/2021,260.0,260.0,0.0,0.0,0.0
268,11/11/2021,260.0,260.0,0.0,0.0,0.0
269,10/11/2021,260.0,260.0,-1.52,69.0,17932.2
270,09/11/2021,264.0,264.0,0.0,0.0,0.0
271,08/11/2021,264.0,264.0,0.0,0.0,0.0
272,05/11/2021,264.0,264.0,0.84,474.0,124662.75
273,04/11/2021,261.8,261.8,0.69,65611.0,16959598.75
274,03/11/2021,260.0,260.0,-0.19,16711.0,4276567.45
275,02/11/2021,260.5,260.5,0.19,1691.0,443315.45
276,01/11/2021,260.0,260.0,-2.62,184.0,47981.85
277,29/10/2021,267.0,267.0,0.0,0.0,0.0
278,28/10/2021,267.0,267.0,2.3,258.0,68476.3
279,27/10/2021,261.0,261.0,0.0,4579.0,1210016.3
280,26/10/2021,261.0,261.0,0.31,1128.0,295517.3
281,25/10/2021,260.2,260.2,-1.81,400.0,104122.25
282,22/10/2021,265.0,265.0,1.83,1943.0,513127.0
283,21/10/2021,260.25,260.25,-1.79,437.0,115875.35
284,18/10/2021,265.0,265.0,-0.38,836.0,221185.05
285,15/10/2021,266.0,266.0,0.42,1361.0,361960.5
286,14/10/2021,264.9,264.9,0.06,381.0,100358.55
287,13/10/2021,264.75,264.75,0.67,261.0,68384.15
288,12/10/2021,263.0,263.0,0.61,800.0,210412.5
289,11/10/2021,261.4,261.4,0.5,219.0,57205.0
290,08/10/2021,260.1,260.1,0.06,1052.0,275500.2
291,07/10/2021,259.95,259.95,3.98,1107.0,283674.15
292,06/10/2021,250.0,250.0,1.83,2439.0,609925.35
293,05/10/2021,245.5,245.5,1.66,137.0,33653.9
294,04/10/2021,241.5,241.5,-0.74,3603.0,861381.05
295,01/10/2021,243.3,243.3,-3.99,606.0,147439.8
296,30/09/2021,253.4,253.4,-4.0,253.0,64110.2
297,29/09/2021,263.95,263.95,-1.14,1950.0,512803.8
298,28/09/2021,267.0,267.0,-0.73,210.0,56087.5
299,27/09/2021,268.95,268.95,-0.02,408.0,108588.5
300,24/09/2021,269.0,269.0,1.51,3144.0,845140.0
301,23/09/2021,265.0,265.0,-2.57,1574.0,417943.1
302,22/09/2021,272.0,272.0,0.0,0.0,0.0
303,21/09/2021,272.0,272.0,-0.37,502.0,136669.0
304,20/09/2021,273.0,273.0,-1.44,1548.0,422115.7
305,17/09/2021,277.0,277.0,-0.72,2026.0,559655.0
306,16/09/2021,279.0,279.0,0.0,171.0,47110.1
307,15/09/2021,279.0,279.0,0.36,312.0,87240.8
308,14/09/2021,278.0,278.0,0.72,1097.0,306635.9
309,13/09/2021,276.0,276.0,-0.36,305.0,84435.0
310,10/09/2021,277.0,277.0,-0.36,1495.0,422855.5
311,09/09/2021,278.0,278.0,2.21,10250.0,2852267.2
312,08/09/2021,272.0,272.0,-1.09,1276.0,346506.2
313,07/09/2021,275.0,275.0,1.83,20774.0,5637053.6
314,06/09/2021,270.05,270.05,0.02,1138.0,307439.7
315,03/09/2021,270.0,270.0,-1.46,4576.0,1237346.5
316,02/09/2021,274.0,274.0,-2.53,21220.0,5755243.85
317,01/09/2021,281.1,281.1,-4.0,2789.0,783987.9
318,31/08/2021,292.8,292.8,-3.98,83.0,24302.4
319,30/08/2021,304.95,304.95,1.68,1117.0,339044.7
320,27/08/2021,299.9,299.9,1.63,6347.0,1882815.2
321,26/08/2021,295.1,295.1,1.06,7077.0,2084163.55
322,25/08/2021,292.0,292.0,0.72,3685.0,1072834.0
323,24/08/2021,289.9,289.9,1.72,4745.0,1357712.1
324,23/08/2021,285.0,285.0,1.42,1176.0,332409.35
325,19/08/2021,281.0,281.0,-1.04,246.0,69132.3
326,18/08/2021,283.95,283.95,1.77,2944.0,832661.2
327,17/08/2021,279.0,279.0,0.11,2775.0,778953.05
328,16/08/2021,278.7,278.7,3.99,7674.0,2137462.7
329,13/08/2021,268.0,268.0,0.36,1004.0,273007.85
330,12/08/2021,267.05,267.05,-0.06,1756.0,469227.0
331,11/08/2021,267.2,267.2,-0.67,441.0,118099.45
332,09/08/2021,269.0,269.0,-0.37,913.0,246505.0
333,06/08/2021,270.0,270.0,-1.6,5532.0,1496296.85
334,05/08/2021,274.4,274.4,-1.26,1840.0,512375.15
335,04/08/2021,277.9,277.9,2.89,1844.0,508598.25
336,03/08/2021,270.1,270.1,0.07,256.0,69301.2
337,02/08/2021,269.9,269.9,1.47,130.0,35087.0
338,29/07/2021,266.0,266.0,0.38,622.0,165413.3
339,28/07/2021,265.0,265.0,-1.85,637.0,168754.55
340,27/07/2021,270.0,270.0,0.0,294.0,79384.0
341,26/07/2021,270.0,270.0,0.37,6141.0,1658293.85
342,23/07/2021,269.0,269.0,1.32,861.0,230280.7
343,20/07/2021,265.5,265.5,-1.67,874.0,234015.0
344,19/07/2021,270.0,270.0,-1.82,1389.0,376537.0
345,16/07/2021,275.0,275.0,-0.7,107.0,29104.4
346,15/07/2021,276.95,276.95,1.08,629.0,172054.8
347,14/07/2021,274.0,274.0,-3.18,13387.0,3724852.3
348,13/07/2021,283.0,283.0,3.08,29138.0,8144944.5
349,12/07/2021,274.55,274.55,4.0,45363.0,12425843.3
350,09/07/2021,264.0,264.0,2.29,44187.0,11553771.15
351,08/07/2021,258.1,258.1,2.42,19339.0,4983400.2
352,07/07/2021,252.0,252.0,3.68,960.0,238518.7
353,06/07/2021,243.05,243.05,-1.48,405.0,99185.7
354,05/07/2021,246.7,246.7,-3.99,4174.0,1029933.65
355,02/07/2021,256.95,256.95,-0.02,8465.0,2177160.45
356,01/07/2021,257.0,257.0,0.78,2373.0,607889.1
357,30/06/2021,255.0,255.0,2.0,4589.0,1168294.2
358,29/06/2021,250.0,250.0,0.81,256.0,63816.0
359,28/06/2021,248.0,248.0,0.0,4278.0,1057740.95
360,25/06/2021,248.0,248.0,-2.36,5703.0,1430051.55
361,24/06/2021,254.0,254.0,0.4,3051.0,771839.7
362,23/06/2021,253.0,253.0,-0.39,1068.0,272158.4
363,22/06/2021,254.0,254.0,0.4,12391.0,3145259.75
364,21/06/2021,253.0,253.0,2.22,2065.0,514976.5
365,18/06/2021,247.5,247.5,-0.6,3638.0,899571.25
366,17/06/2021,249.0,249.0,-0.4,991.0,244687.45
367,16/06/2021,250.0,250.0,-1.96,3933.0,989432.15
368,15/06/2021,255.0,255.0,-3.77,10521.0,2698914.35
369,14/06/2021,265.0,265.0,1.92,7604.0,1991199.3
370,11/06/2021,260.0,260.0,1.17,10158.0,2660580.7
371,10/06/2021,257.0,257.0,2.8,48756.0,12514917.65
372,09/06/2021,250.0,250.0,2.04,12558.0,3105630.1
373,08/06/2021,245.0,245.0,1.83,4005.0,968377.15
374,07/06/2021,240.6,240.6,-0.27,1329.0,319822.35
375,04/06/2021,241.25,241.25,-1.53,2569.0,629296.75
376,03/06/2021,245.0,245.0,3.11,9688.0,2362809.55
377,02/06/2021,237.6,237.6,-3.2,10142.0,2442702.55
378,01/06/2021,245.45,245.45,3.98,4191.0,1028680.95
379,31/05/2021,236.05,236.05,3.99,1183.0,279247.15
380,28/05/2021,227.0,227.0,-1.99,4707.0,1067942.85
381,27/05/2021,231.6,231.6,-1.78,4232.0,985760.2
382,26/05/2021,235.8,235.8,1.18,12318.0,2875100.1
383,25/05/2021,233.05,233.05,-1.87,13971.0,3273742.0
384,24/05/2021,237.5,237.5,1.06,6339.0,1490078.3
385,21/05/2021,235.0,235.0,2.17,3777.0,884081.2
386,20/05/2021,230.0,230.0,-1.08,793.0,182976.4
387,19/05/2021,232.5,232.5,1.53,10775.0,2484955.2
388,18/05/2021,229.0,229.0,-0.37,961.0,216415.65
389,17/05/2021,229.85,229.85,2.16,3154.0,720481.8
390,12/05/2021,225.0,225.0,0.81,594.0,133249.5
391,11/05/2021,223.2,223.2,-2.96,6203.0,1397238.85
392,10/05/2021,230.0,230.0,0.22,513.0,117857.5
393,07/05/2021,229.5,229.5,0.28,13888.0,3197108.25
394,06/05/2021,228.85,228.85,2.69,5291.0,1189515.7
395,05/05/2021,222.85,222.85,0.84,420.0,92979.05
396,04/05/2021,221.0,221.0,1.38,5080.0,1120678.25
397,03/05/2021,218.0,218.0,0.0,243.0,53044.2
398,30/04/2021,218.0,218.0,-1.8,1789.0,392151.75
399,29/04/2021,222.0,222.0,-0.76,430.0,95204.2
400,28/04/2021,223.7,223.7,-0.31,250.0,55638.1
401,27/04/2021,224.4,224.4,0.2,790.0,176909.25
402,26/04/2021,223.95,223.95,0.92,5073.0,1122261.8
403,23/04/2021,221.9,221.9,1.09,3637.0,801833.65
404,22/04/2021,219.5,219.5,1.62,1554.0,340191.95
405,21/04/2021,216.0,216.0,0.47,2301.0,495991.0
406,20/04/2021,215.0,215.0,0.94,615.0,132039.0
407,19/04/2021,213.0,213.0,0.33,53.0,11286.3
408,16/04/2021,212.3,212.3,-0.47,52.0,11089.6
409,15/04/2021,213.3,213.3,-0.05,14.0,2986.2
410,14/04/2021,213.4,213.4,0.05,15.0,3201.0
411,13/04/2021,213.3,213.3,-0.79,205.0,43908.0
412,12/04/2021,215.0,215.0,-0.37,1934.0,415773.0
413,09/04/2021,215.8,215.8,0.84,1202.0,258747.7
414,08/04/2021,214.0,214.0,0.42,194.0,41490.0
415,07/04/2021,213.1,213.1,-0.79,219.0,46724.3
416,06/04/2021,214.8,214.8,-0.56,2379.0,512822.05
417,05/04/2021,216.0,216.0,1.58,4719.0,1012385.6
418,02/04/2021,212.65,212.65,3.99,5140.0,1085030.5
419,01/04/2021,204.5,204.5,1.74,363.0,73989.8
420,31/03/2021,201.0,201.0,-1.42,1782.0,358861.6
421,30/03/2021,203.9,203.9,0.05,424.0,85059.4
422,29/03/2021,203.8,203.8,3.98,15590.0,3162291.75
423,26/03/2021,196.0,196.0,-1.01,1988.0,387715.55
424,25/03/2021,198.0,198.0,0.1,33901.0,6714025.0
425,24/03/2021,197.8,197.8,-3.98,30802.0,6092635.6
426,23/03/2021,206.0,206.0,-2.83,4351.0,906494.1
427,22/03/2021,212.0,212.0,-0.47,3888.0,825203.55
428,19/03/2021,213.0,213.0,-1.84,1292.0,275414.35
429,18/03/2021,217.0,217.0,0.93,10.0,2170.0
430,17/03/2021,215.0,215.0,-1.38,20219.0,4340073.1
431,16/03/2021,218.0,218.0,1.35,11650.0,2504812.95
432,15/03/2021,215.1,215.1,-2.18,3792.0,815719.45
433,12/03/2021,219.9,219.9,1.57,1466.0,322373.4
434,11/03/2021,216.5,216.5,-1.59,482.0,104404.8
435,10/03/2021,220.0,220.0,0.92,476.0,104719.5
436,09/03/2021,218.0,218.0,-0.23,3060.0,672809.0
437,08/03/2021,218.5,218.5,-2.02,305.0,66626.0
438,05/03/2021,223.0,223.0,3.24,7243.0,1593090.2
439,04/03/2021,216.0,216.0,-1.82,1224.0,265260.85
440,03/03/2021,220.0,220.0,-1.3,1457.0,318417.85
441,02/03/2021,222.9,222.9,-2.24,641.0,142682.9
442,01/03/2021,228.0,228.0,2.7,360.0,81530.0
443,26/02/2021,222.0,222.0,3.26,7395.0,1645698.7
444,25/02/2021,215.0,215.0,-2.27,1917.0,412218.85
445,24/02/2021,220.0,220.0,-3.08,2202.0,486820.75
446,23/02/2021,227.0,227.0,0.0,752.0,168617.1
447,22/02/2021,227.0,227.0,-2.53,25178.0,5780921.5
448,19/02/2021,232.9,232.9,0.6,1587.0,367637.2
449,18/02/2021,231.5,231.5,-0.22,19.0,4342.9
450,17/02/2021,232.0,232.0,1.44,384.0,87738.55
