,date,closing,adjusted,evolution,quantity,volume
184,11/03/2022,164.5,164.5,-0.3,29922.0,4854860.8
185,10/03/2022,165.0,165.0,-2.08,13447.0,2245423.95
186,09/03/2022,168.5,168.5,0.0,28705.0,4879791.6
187,08/03/2022,168.5,168.5,5.97,56759.0,9289723.25
188,07/03/2022,159.0,159.0,-0.69,54565.0,8366986.75
189,04/03/2022,160.1,160.1,-2.97,48386.0,7766688.2
190,03/03/2022,165.0,165.0,-1.79,22385.0,3673763.1
191,02/03/2022,168.0,168.0,-1.75,13443.0,2267898.6
192,01/03/2022,171.0,171.0,-2.29,22173.0,3794580.95
193,28/02/2022,175.0,175.0,-1.69,8517.0,1495125.1
194,25/02/2022,178.0,178.0,4.61,37047.0,6450938.5
195,24/02/2022,170.15,170.15,-5.99,53801.0,9507983.15
196,23/02/2022,181.0,181.0,1.12,5001.0,895518.4
197,22/02/2022,179.0,179.0,-2.72,40131.0,7235255.95
198,21/02/2022,184.0,184.0,-1.08,11605.0,2138808.2
199,18/02/2022,186.0,186.0,-0.03,28766.0,5344339.15
200,17/02/2022,186.05,186.05,0.57,21206.0,3940666.75
201,16/02/2022,185.0,185.0,-0.27,8675.0,1603216.45
202,15/02/2022,185.5,185.5,0.79,7507.0,1386914.3
203,14/02/2022,184.05,184.05,-2.62,26304.0,4877439.1
204,11/02/2022,189.0,189.0,-0.55,18668.0,3543130.3
205,10/02/2022,190.05,190.05,1.09,59395.0,11249875.2
206,09/02/2022,188.0,188.0,-0.27,16213.0,3042952.55
207,08/02/2022,188.5,188.5,-0.79,21552.0,4062932.35
208,07/02/2022,190.0,190.0,4.0,133244.0,25069923.4
209,04/02/2022,182.7,182.7,-1.24,24392.0,4490104.35
210,03/02/2022,185.0,185.0,0.74,34410.0,6356258.95
211,02/02/2022,183.65,183.65,1.41,63870.0,11696853.45
212,01/02/2022,181.1,181.1,0.61,17354.0,3131140.5
213,31/01/2022,180.0,180.0,-1.64,5191.0,940535.95
214,28/01/2022,183.0,183.0,0.0,9736.0,1783165.9
215,27/01/2022,183.0,183.0,1.02,11678.0,2128179.05
216,26/01/2022,181.15,181.15,1.17,6622.0,1193994.3
217,25/01/2022,179.05,179.05,-3.22,15418.0,2775095.3
218,24/01/2022,185.0,185.0,-0.56,26513.0,4903015.9
219,21/01/2022,186.05,186.05,-1.56,26684.0,4977659.8
220,20/01/2022,189.0,189.0,1.04,61647.0,11666434.45
221,19/01/2022,187.05,187.05,2.77,105423.0,19631988.8
222,18/01/2022,182.0,182.0,1.0,96440.0,17529752.65
223,17/01/2022,180.2,180.2,0.11,48879.0,8794278.65
224,14/01/2022,180.0,180.0,1.07,117602.0,21160749.45
225,13/01/2022,178.1,178.1,0.62,119779.0,21478185.5
226,12/01/2022,177.0,177.0,3.51,116145.0,20239623.7
227,10/01/2022,171.0,171.0,0.65,85980.0,14616225.8
228,07/01/2022,169.9,169.9,1.13,125293.0,21128850.15
229,06/01/2022,168.0,168.0,-0.3,37753.0,6357012.65
230,05/01/2022,168.5,168.5,-0.97,56587.0,9571820.1
231,04/01/2022,170.15,170.15,0.03,34319.0,5839782.6
232,03/01/2022,170.1,170.1,-0.18,44053.0,7492667.1
233,31/12/2021,170.4,170.4,0.03,64971.0,11073394.35
234,30/12/2021,170.35,170.35,0.15,80459.0,13702060.95
235,29/12/2021,170.1,170.1,1.07,188062.0,31914988.35
236,28/12/2021,168.3,168.3,0.18,93266.0,15674172.65
237,27/12/2021,168.0,168.0,0.0,54443.0,9096653.4
238,24/12/2021,168.0,168.0,0.0,69482.0,11651046.0
239,23/12/2021,168.0,168.0,-0.03,75414.0,12559269.4
240,22/12/2021,168.05,168.05,3.07,317586.0,53470737.25
241,21/12/2021,163.05,163.05,-1.48,312716.0,50672536.3
242,20/12/2021,165.5,165.5,0.61,1532746.0,268974251.7
243,17/12/2021,164.5,164.5,10.0,482208.0,79323216.0
244,16/12/2021,149.55,149.55,9.96,7000.0,1046850.0
