,date,closing,adjusted,evolution,quantity,volume
39,05/10/2022,45.5,45.5,0.82,440.0,20103.6
40,04/10/2022,45.13,45.13,-5.98,1078.0,48694.95
41,03/10/2022,48.0,48.0,4.35,67.0,3112.68
42,30/09/2022,46.0,46.0,0.0,211.0,9986.06
43,29/09/2022,46.0,46.0,0.0,1183.0,55497.06
44,28/09/2022,46.0,46.0,0.0,112.0,5182.0
45,27/09/2022,46.0,46.0,-4.17,1000.0,46000.0
46,26/09/2022,48.0,48.0,-3.98,1135.0,54913.91
47,23/09/2022,49.99,49.99,2.02,40.0,2021.74
48,22/09/2022,49.0,49.0,-4.67,844.0,41445.6
49,21/09/2022,51.4,51.4,4.9,62.0,3182.0
50,20/09/2022,49.0,49.0,-1.01,225.0,11025.0
51,19/09/2022,49.5,49.5,-4.26,1519.0,75857.87
52,16/09/2022,51.7,51.7,-0.19,210.0,10419.0
53,15/09/2022,51.8,51.8,2.47,20.0,1033.0
54,14/09/2022,50.55,50.55,-2.47,100.0,5055.0
55,13/09/2022,51.83,51.83,0.0,0.0,0.0
56,12/09/2022,51.83,51.83,1.83,46.0,2337.15
57,09/09/2022,50.9,50.9,-1.7,33.0,1679.7
58,08/09/2022,51.78,51.78,0.25,2.0,103.56
59,07/09/2022,51.65,51.65,0.0,118.0,6047.32
60,06/09/2022,51.65,51.65,1.27,22.0,1133.4
61,05/09/2022,51.0,51.0,-1.24,431.0,21944.18
62,02/09/2022,51.64,51.64,0.86,20.0,1032.8
63,01/09/2022,51.2,51.2,0.59,1149.0,58541.07
64,31/08/2022,50.9,50.9,1.82,186.0,8993.09
65,30/08/2022,49.99,49.99,-2.71,379.0,18956.31
66,29/08/2022,51.38,51.38,-0.21,2.0,102.76
67,26/08/2022,51.49,51.49,1.02,147.0,7148.67
68,25/08/2022,50.97,50.97,-0.02,25.0,1261.64
69,24/08/2022,50.98,50.98,0.0,0.0,0.0
70,23/08/2022,50.98,50.98,-1.58,419.0,21154.15
71,22/08/2022,51.8,51.8,3.15,285.0,14787.26
72,19/08/2022,50.22,50.22,-1.43,1494.0,76089.12
73,18/08/2022,50.95,50.95,1.92,1623.0,81599.85
74,17/08/2022,49.99,49.99,1.61,1881.0,92861.9
75,16/08/2022,49.2,49.2,0.61,638.0,31373.95
76,15/08/2022,48.9,48.9,3.25,955.0,45831.46
77,12/08/2022,47.36,47.36,0.77,503.0,23011.87
78,11/08/2022,47.0,47.0,0.0,120.0,5640.0
79,10/08/2022,47.0,47.0,-0.74,11.0,517.0
80,09/08/2022,47.35,47.35,2.93,25.0,1170.25
81,08/08/2022,46.0,46.0,2.22,3.0,138.0
82,05/08/2022,45.0,45.0,0.0,0.0,0.0
83,04/08/2022,45.0,45.0,-2.17,1249.0,56276.68
84,03/08/2022,46.0,46.0,2.2,437.0,20717.0
85,02/08/2022,45.01,45.01,-2.09,1422.0,64714.55
86,01/08/2022,45.97,45.97,2.16,1234.0,55585.65
87,29/07/2022,45.0,45.0,-2.77,462.0,20792.96
88,28/07/2022,46.28,46.28,0.0,0.0,0.0
89,27/07/2022,46.28,46.28,-0.45,531.0,23960.76
90,26/07/2022,46.49,46.49,1.29,1713.0,77332.86
91,25/07/2022,45.9,45.9,1.77,1034.0,46658.18
92,22/07/2022,45.1,45.1,-5.94,2202.0,99327.88
93,21/07/2022,47.95,47.95,-0.31,2550.0,116908.45
94,20/07/2022,48.1,48.1,0.84,20.0,962.0
95,19/07/2022,47.7,47.7,-2.65,1.0,47.7
96,18/07/2022,49.0,49.0,-0.79,245.0,12008.6
97,15/07/2022,49.39,49.39,0.0,83.0,4100.17
98,14/07/2022,49.39,49.39,-0.02,4.0,192.82
99,13/07/2022,49.4,49.4,5.31,15.0,741.0
100,12/07/2022,46.91,46.91,-5.04,111.0,5480.91
101,08/07/2022,49.4,49.4,2.92,45.0,2223.0
102,07/07/2022,48.0,48.0,-1.03,548.0,26305.5
103,06/07/2022,48.5,48.5,-1.02,1055.0,51446.1
104,05/07/2022,49.0,49.0,-1.98,508.0,24892.0
105,04/07/2022,49.99,49.99,0.0,13.0,649.87
106,01/07/2022,49.99,49.99,-0.79,4.0,199.96
107,30/06/2022,50.39,50.39,0.0,2.0,100.78
108,29/06/2022,50.39,50.39,-0.06,133.0,6706.56
109,28/06/2022,50.42,50.42,2.79,102.0,5021.84
110,27/06/2022,49.05,49.05,-3.75,804.0,39403.2
111,24/06/2022,50.96,50.96,-2.0,455.0,22364.29
112,23/06/2022,52.0,52.0,-0.86,291.0,15003.63
113,22/06/2022,52.45,52.45,-1.04,942.0,49527.6
114,21/06/2022,53.0,53.0,-2.81,865.0,45861.42
115,20/06/2022,54.53,54.53,-5.98,668.0,36668.49
116,17/06/2022,58.0,58.0,-4.92,108.0,6299.0
117,16/06/2022,61.0,61.0,5.9,225.0,13523.5
118,15/06/2022,57.6,57.6,6.0,912.0,52512.03
119,14/06/2022,54.34,54.34,5.99,631.0,34288.54
120,13/06/2022,51.27,51.27,6.0,2.0,102.54
121,10/06/2022,64.5,48.38,3.7,1011.0,64765.09
122,09/06/2022,62.2,46.65,0.32,72.0,4464.92
123,08/06/2022,62.0,46.5,-2.75,60.0,3720.0
124,07/06/2022,63.75,47.82,-0.31,29.0,1848.75
125,06/06/2022,63.95,47.97,0.0,0.0,0.0
126,03/06/2022,63.95,47.97,-0.85,30.0,1918.5
127,02/06/2022,64.5,48.38,2.38,392.0,25121.25
128,01/06/2022,63.0,47.25,-0.79,3.0,184.54
129,31/05/2022,63.5,47.63,0.0,105.0,6667.5
130,30/05/2022,63.5,47.63,0.0,0.0,0.0
131,27/05/2022,63.5,47.63,0.0,38.0,2403.0
132,26/05/2022,63.5,47.63,-0.77,635.0,38770.0
133,25/05/2022,63.99,48.0,-0.56,8.0,511.92
134,24/05/2022,64.35,48.27,0.0,0.0,0.0
135,23/05/2022,64.35,48.27,0.0,0.0,0.0
136,20/05/2022,64.35,48.27,0.55,202.0,12728.7
137,19/05/2022,64.0,48.0,3.98,120.0,7623.46
138,18/05/2022,64.25,48.19,-2.65,1641.0,105601.2
139,17/05/2022,66.0,49.51,0.0,140.0,9240.0
140,16/05/2022,66.0,49.51,0.92,755.0,49672.45
141,13/05/2022,65.4,49.06,0.77,359.0,23327.6
142,12/05/2022,64.9,48.68,1.41,61.0,3905.8
143,11/05/2022,64.0,48.0,-1.54,64.0,4099.6
144,10/05/2022,65.0,48.76,-2.23,50.0,3294.0
145,09/05/2022,66.48,49.87,0.73,113.0,7251.48
146,06/05/2022,66.0,49.51,-0.74,1.0,66.0
147,05/05/2022,66.49,49.87,0.74,826.0,53558.48
148,04/05/2022,66.0,49.51,0.0,20.0,1320.0
149,29/04/2022,66.0,49.51,0.0,0.0,0.0
150,28/04/2022,66.0,49.51,1.54,34.0,2243.9
151,27/04/2022,65.0,48.76,0.0,200.0,13000.0
152,26/04/2022,65.0,48.76,-1.52,191.0,12564.0
153,25/04/2022,66.0,49.51,3.13,356.0,23496.0
154,22/04/2022,64.0,48.0,-1.54,6.0,388.0
155,21/04/2022,65.0,48.76,2.36,2.0,130.0
156,20/04/2022,63.5,47.63,0.79,86.0,5461.85
157,19/04/2022,63.0,47.25,-1.56,85.0,5421.15
158,18/04/2022,64.0,48.0,0.0,72.0,4610.0
159,15/04/2022,64.0,48.0,-1.54,518.0,33378.0
160,14/04/2022,65.0,48.76,-1.52,1167.0,75855.99
161,13/04/2022,66.0,49.51,0.0,106.0,6996.0
162,12/04/2022,66.0,49.51,0.15,42.0,2716.0
163,11/04/2022,65.9,49.43,0.61,1.0,65.9
164,08/04/2022,65.5,49.13,-0.61,30.0,1965.0
165,07/04/2022,65.9,49.43,-0.14,40.0,2636.0
166,06/04/2022,65.99,49.5,-0.02,10.0,659.9
167,05/04/2022,66.0,49.51,1.54,1.0,66.0
168,04/04/2022,65.0,48.76,0.0,252.0,16330.0
169,01/04/2022,65.0,48.76,0.0,1003.0,65194.5
170,31/03/2022,65.0,48.76,0.78,19.0,1235.0
171,30/03/2022,64.5,48.38,-0.77,633.0,40830.3
172,29/03/2022,65.0,48.76,0.81,1535.0,99211.63
173,28/03/2022,64.48,48.37,3.92,448.0,28366.12
174,25/03/2022,62.05,46.54,-3.8,23067.0,1431433.0
175,24/03/2022,64.5,48.38,2.38,596.0,38451.6
176,23/03/2022,63.0,47.25,-3.08,268.0,17063.0
177,22/03/2022,65.0,48.76,2.06,3630.0,241559.77
178,21/03/2022,63.69,47.77,0.0,0.0,0.0
179,18/03/2022,63.69,47.77,3.48,80.0,5026.9
180,17/03/2022,61.55,46.17,-2.46,443.0,26978.37
181,16/03/2022,63.1,47.33,0.0,20.0,1262.0
182,15/03/2022,63.1,47.33,1.77,61.0,3840.1
183,14/03/2022,62.0,46.5,-1.43,150.0,9300.0
184,11/03/2022,62.9,47.18,-0.63,51.0,3151.2
185,10/03/2022,63.3,47.48,5.5,313.0,19843.05
186,09/03/2022,60.0,45.0,0.0,2964.0,177849.0
187,08/03/2022,60.0,45.0,-1.15,3764.0,226359.55
188,07/03/2022,60.7,45.53,-3.04,273.0,16439.14
189,04/03/2022,62.6,46.95,-5.01,1043.0,65365.2
190,03/03/2022,65.9,49.43,2.97,4.0,263.6
191,02/03/2022,64.0,48.0,-5.88,779.0,49854.63
192,01/03/2022,68.0,51.01,-0.42,131.0,8908.99
193,28/02/2022,68.29,51.22,-0.01,5.0,341.45
194,25/02/2022,68.3,51.23,5.24,448.0,29121.6
195,24/02/2022,64.9,48.68,-3.41,384.0,25611.53
196,23/02/2022,67.19,50.4,-1.19,5003.0,336157.0
197,22/02/2022,68.0,51.01,-2.83,439.0,30040.56
198,21/02/2022,69.98,52.49,0.69,299.0,20376.48
199,18/02/2022,69.5,52.13,0.0,0.0,0.0
200,17/02/2022,69.5,52.13,0.0,245.0,17027.5
201,16/02/2022,69.5,52.13,0.72,1789.0,124326.5
202,15/02/2022,69.0,51.76,0.0,0.0,0.0
203,14/02/2022,69.0,51.76,-1.0,35.0,2422.0
204,11/02/2022,69.7,52.28,0.0,5.0,348.5
205,10/02/2022,69.7,52.28,0.03,60.0,4118.2
206,09/02/2022,69.68,52.27,2.47,149.0,10352.74
207,08/02/2022,68.0,51.01,1.49,20.0,1360.0
208,07/02/2022,67.0,50.26,-1.47,118.0,7919.4
209,04/02/2022,68.0,51.01,0.0,0.0,0.0
210,03/02/2022,68.0,51.01,0.0,2.0,136.0
211,02/02/2022,68.0,51.01,-0.58,77.0,5161.25
212,01/02/2022,68.4,51.31,0.0,0.0,0.0
213,31/01/2022,68.4,51.31,-0.15,17.0,1148.8
214,28/01/2022,68.5,51.38,-0.72,15001.0,1027568.5
215,27/01/2022,69.0,51.76,0.0,221.0,15249.0
216,26/01/2022,69.0,51.76,0.0,0.0,0.0
217,25/01/2022,69.0,51.76,0.0,0.0,0.0
218,24/01/2022,69.0,51.76,-1.43,114.0,7759.0
219,21/01/2022,70.0,52.51,1.45,1504.0,105270.82
220,20/01/2022,69.0,51.76,0.0,0.0,0.0
221,19/01/2022,69.0,51.76,1.4,1648.0,112156.5
222,18/01/2022,68.05,51.04,2.93,2.0,136.1
223,17/01/2022,66.11,49.59,-2.85,10501.0,694223.03
224,14/01/2022,68.05,51.04,0.21,8.0,544.4
225,13/01/2022,67.91,50.94,0.0,0.0,0.0
226,12/01/2022,67.91,50.94,0.0,0.0,0.0
227,10/01/2022,67.91,50.94,0.0,0.0,0.0
228,07/01/2022,67.91,50.94,0.01,866.0,58726.88
229,06/01/2022,67.9,50.93,0.0,0.0,0.0
230,05/01/2022,67.9,50.93,0.0,0.0,0.0
231,04/01/2022,67.9,50.93,0.0,0.0,0.0
232,03/01/2022,67.9,50.93,-0.15,143.0,9304.5
233,31/12/2021,68.0,51.01,2.26,8340.0,559620.0
234,30/12/2021,66.5,49.88,0.0,0.0,0.0
235,29/12/2021,66.5,49.88,0.0,0.0,0.0
236,28/12/2021,66.5,49.88,0.0,0.0,0.0
237,27/12/2021,66.5,49.88,0.0,0.0,0.0
238,24/12/2021,66.5,49.88,5.98,2877.0,191320.5
239,23/12/2021,62.75,47.07,0.0,0.0,0.0
240,22/12/2021,62.75,47.07,0.0,0.0,0.0
241,21/12/2021,62.75,47.07,-0.05,13.0,814.25
242,20/12/2021,62.78,47.09,-0.02,50.0,3131.7
243,17/12/2021,62.79,47.1,1.37,2918.0,180895.29
244,16/12/2021,61.94,46.46,0.0,0.0,0.0
245,15/12/2021,61.94,46.46,-0.06,772.0,46266.89
246,14/12/2021,61.98,46.49,-0.03,1096.0,64888.76
247,13/12/2021,62.0,46.5,-1.51,209.0,12949.0
248,10/12/2021,62.95,47.22,4.92,2005.0,126199.45
249,09/12/2021,60.0,45.0,-0.05,414.0,24842.34
250,08/12/2021,60.03,45.03,-4.61,10.0,611.78
